,PSNR,SSIM,SAM,Loss,Time
ICVL_512_30,42.096324767474144,0.9890723317574306,0.047118387185037136,0.0001005075990633486,0.4535220444202423
ICVL_512_50,39.7600820413845,0.9819498642231521,0.055226403288543224,0.00015233335598168195,0.4512276351451874
ICVL_512_70,37.23927385046734,0.9742677051783412,0.06625962797552347,0.00026009543635154844,0.47563480734825136
ICVL_512_blind,40.65252368079551,0.9841288307082998,0.05647585513070226,0.00013965391508463654,0.4535372793674469
ICVL_512_noniid,43.150998163955,0.9923161413076838,0.036809170385822654,6.267997623581323e-05,0.4513118028640747
ICVL_512_stripe,42.87761681745285,0.9919031063059955,0.037794239912182094,6.508856013169862e-05,0.4520835876464844
ICVL_512_deadline,42.93585479177206,0.9921577127091504,0.0376257486641407,6.464023304033616e-05,0.4511508584022522
ICVL_512_impulse,41.21753822153791,0.9832205715435673,0.06026471932418644,9.855400348897092e-05,0.4528085350990295
ICVL_512_mixture,40.4280299990597,0.9834224879683482,0.05904527069069445,0.00011695179928210564,0.4516663908958435
